attr_key,attr_name,machine_attr,attr_code,unit,ct_ref,attr_desc,result_type,test_key
11198,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10218
11199,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10218
11200,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10218
11201,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11202,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10219
11203,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11204,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10219
11205,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10219
11206,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10219
11207,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10219
11208,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10219
11209,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11210,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10219
11211,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11212,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11213,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10219
11214,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10219
11215,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10219
11216,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10219
11217,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10219
11218,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10219
11219,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10219
11220,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11221,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11222,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10219
11223,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11224,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11225,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11226,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10219
11227,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10219
11228,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11229,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11230,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11231,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11232,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10219
11233,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10219
11234,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10219
11235,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10219
11236,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11237,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11238,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11239,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11240,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10219
11241,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10219
11242,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11243,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10219
11244,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10219
11245,Sputum for TB C/S,Default,ATTRCODE,Null,BSH,Desc,1,10220
11246,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,10220
11247,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,10220
11248,Gram negetive intracellular diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10220
11249,Z. N. Stain,Default,ATTRCODE,Null,BSH,Desc,1,10220
11250,AFB,Default,ATTRCODE,Null,BSH,Desc,1,10220
11251,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11252,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10221
11253,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10221
11254,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10221
11255,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10221
11256,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10221
11257,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11258,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10221
11259,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11260,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11261,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10221
11262,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11263,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11264,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11265,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11266,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11267,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11268,Cephalexin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11269,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10221
11270,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10221
11271,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10221
11272,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10221
11273,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11274,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10221
11275,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10221
11276,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11277,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11278,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10221
11279,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11280,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10221
11281,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10221
11282,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10221
11283,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10221
11284,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10221
11285,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11286,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10222
11287,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10222
11288,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10222
11289,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10222
11290,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10222
11291,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10222
11292,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10222
11293,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11294,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11295,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10222
11296,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11297,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11298,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11299,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10222
11300,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10222
11301,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11302,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11303,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11304,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11305,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10222
11306,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11307,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10222
11308,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10222
11309,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10222
11310,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11311,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10222
11312,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11313,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10222
11314,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10222
11315,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10222
11316,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10222
11317,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10222
11318,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11319,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10222
11320,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11321,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11322,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,10222
11323,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11324,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11325,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10222
11326,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11327,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10222
11328,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10222
11329,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10222
11330,Pleural fluid for GeneXpert,Default,ATTRCODE,Null,BSH,Desc,1,10223
11331,Bence Jones Protein,Default,ATTRCODE,Null,BSH,Desc,1,10224
11332,Anti TB IgG,Default,ATTRCODE,U/ml,BSH,Desc,1,10225
11333,Anti TB IgM,Default,ATTRCODE,U/ml,BSH,Desc,1,10226
11334,Falciparum Malaria Ag,Default,ATTRCODE,Null,BSH,Desc,1,10227
11335,Vivax Malaria Ag,Default,ATTRCODE,Null,BSH,Desc,1,10228
11336,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11337,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10229
11338,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10229
11339,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11340,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11341,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10229
11342,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11343,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10229
11344,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10229
11345,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10229
11346,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10229
11347,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11348,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10229
11349,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10229
11350,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10229
11351,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10229
11352,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10229
11353,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11354,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10229
11355,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11356,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11357,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10229
11358,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11359,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11360,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11361,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11362,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11363,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10229
11364,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10229
11365,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10229
11366,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10229
11367,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11368,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11369,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10229
11370,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10229
11371,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10229
11372,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11373,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11374,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11375,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10229
11376,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11377,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10229
11378,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10229
11379,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10229
11380,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10230
11381,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10230
11382,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11383,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10230
11384,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11385,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11386,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11387,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11388,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10230
11389,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11390,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11391,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10230
11392,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10230
11393,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10230
11394,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10230
11395,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10230
11396,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11397,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11398,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10230
11399,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10230
11400,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10230
11401,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10230
11402,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10230
11403,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10230
11404,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10230
11405,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11406,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11407,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10230
11408,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11409,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11410,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11411,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10230
11412,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11413,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10230
11414,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10230
11415,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10230
11416,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11417,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11418,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11419,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10230
11420,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10230
11421,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11422,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10230
11423,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10230
11424,Dengue Ag NS1 (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10231
11425,CD31,Default,ATTRCODE,Null,BSH,Desc,1,10232
11426,Synovial Fluid for R/M/E,Default,ATTRCODE,Null,BSH,Desc,1,10233
11427,Physical examination :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11428,Specimen :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11429,Volume :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11430,Colour :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11431,Appearance :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11432,Sedimen :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11433,Clot :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11434,Microscopy :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11435,a. Wet film :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11436,RBC :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11437,WBC :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11438,b. Leishman's stain :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11439,Total count Of WBC :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11440,Differential count :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11441,Lymphocytes :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11442,Polymorphs :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11443,Histiocytes :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11444,Neutrophil :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11445,Eosinophil :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11446,Lab No :,Default,ATTRCODE,Null,BSH,Desc,1,10234
11447,HISTOPATHOLOGY,Default,ATTRCODE,Null,BSH,Desc,1,10235
11448,Vulval/Vaginal tissue-small,Default,ATTRCODE,Null,BSH,Desc,1,10236
11449,Oral Biopsy tissue,Default,ATTRCODE,Null,BSH,Desc,1,10237
11450,Default,Default,ATTRCODE,Null,BSH,Desc,1,10238
11451,CSF for Bacterial Antigen,Default,ATTRCODE,Null,BSH,Desc,1,10239
11452,Immunochromatographic Test (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10239
11453,S. pneumoniae,Default,ATTRCODE,Null,BSH,Desc,1,10239
11454,Latex Agglutination Test,Default,ATTRCODE,Null,BSH,Desc,1,10239
11455,H. influenzae type b,Default,ATTRCODE,Null,BSH,Desc,1,10239
11456,N. meningitidis B/E. coli,Default,ATTRCODE,Null,BSH,Desc,1,10239
11457,N. meningitidis ACYW135,Default,ATTRCODE,Null,BSH,Desc,1,10239
11458,Streptococcus group B,Default,ATTRCODE,Null,BSH,Desc,1,10239
11459,Wet Film,Default,ATTRCODE,Null,BSH,Desc,1,10240
11460,Ketone Bodies,Default,ATTRCODE,Null,BSH,Desc,1,10241
11461,Bile Pigment,Default,ATTRCODE,Null,BSH,Desc,1,10242
11462,"CFT-Hydatid Diseases,Casonis Test",Default,ATTRCODE,Null,BSH,Desc,1,10243
11463,"Monospot
(Anti Infectious Mononucleosis Ab)",Default,ATTRCODE,Null,BSH,Desc,1,10244
11464,CROSS MATCH-2 UNIT,Default,ATTRCODE,Null,BSH,Desc,1,10245
11465,Default,Default,ATTRCODE,Null,BSH,Desc,1,10246
11466,CD21,Default,ATTRCODE,Null,BSH,Desc,1,10247
11467,AST (SGOT),AST,ATTRCODE,U/L,BSH,Desc,1,10248
11468,ALT (SGPT),ALT,ATTRCODE,U/L,BSH,Desc,1,10248
11469,Alk Phosphate,ALKP,ATTRCODE,U/L,BSH,Desc,1,10248
11470,Bilirubin,C-BILM,ATTRCODE,mg/dL,BSH,Desc,1,10248
11471,"Fibroid-large, single",Default,ATTRCODE,Null,BSH,Desc,1,10249
11472,Brain Abcsess For AFB,Default,ATTRCODE,Null,BSH,Desc,1,10250
11473,Beta 2 Microglobulin,Default,ATTRCODE,mg/L,BSH,Desc,1,10251
11474,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11475,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11476,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10252
11477,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10252
11478,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10252
11479,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10252
11480,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11481,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10252
11482,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11483,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11484,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10252
11485,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11486,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11487,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11488,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10252
11489,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11490,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10252
11491,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11492,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11493,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10252
11494,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11495,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11496,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11497,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10252
11498,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10252
11499,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11500,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11501,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11502,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11503,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10252
11504,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11505,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10252
11506,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10252
11507,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10252
11508,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10252
11509,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11510,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,10252
11511,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11512,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11513,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10252
11514,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11515,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11516,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,10252
11517,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11518,Cefoperazone/Sulbactam,Default,ATTRCODE,Null,BSH,Desc,1,10252
11519,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11520,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,10252
11521,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11522,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10252
11523,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10252
11524,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11525,Cefalexin,Default,ATTRCODE,Null,BSH,Desc,1,10252
11526,Method: Agglutination,Default,ATTRCODE,Null,BSH,Desc,1,10253
11527,Widal Test,Default,ATTRCODE,Null,BSH,Desc,1,10253
11528,TO :,Default,ATTRCODE,Null,BSH,Desc,1,10253
11529,AO :,Default,ATTRCODE,Null,BSH,Desc,1,10253
11530,BO :,Default,ATTRCODE,Null,BSH,Desc,1,10253
11531,(Titer of >= 1:160 is considered significant),Default,ATTRCODE,Null,BSH,Desc,1,10253
11532,CUS 1.5hrs after 75gms of oral glucose,Default,ATTRCODE,Null,BSH,Desc,1,10254
11533,Pericardial Fluid for Cytology,Default,ATTRCODE,Null,BSH,Desc,1,10255
11534,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10256
11535,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11536,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10256
11537,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10256
11538,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10256
11539,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11540,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11541,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11542,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11543,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11544,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10256
11545,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11546,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11547,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11548,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10256
11549,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11550,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10256
11551,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10256
11552,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11553,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10256
11554,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11555,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10256
11556,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10256
11557,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10256
11558,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10256
11559,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10256
11560,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10256
11561,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10256
11562,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10256
11563,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10256
